neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
J2_tile2_n268,J2,2,APPV717I,10000ms,T1,1,images/RFP1/J2_tile2_n268_T1.png,images/Halo/J2_tile2_n268_T1.png,images/RFP1_masked/J2_tile2_n268_T1.png,images/Halo_masked/J2_tile2_n268_T1.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T2,2,images/RFP1/J2_tile2_n268_T2.png,images/Halo/J2_tile2_n268_T2.png,images/RFP1_masked/J2_tile2_n268_T2.png,images/Halo_masked/J2_tile2_n268_T2.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T3,3,images/RFP1/J2_tile2_n268_T3.png,images/Halo/J2_tile2_n268_T3.png,images/RFP1_masked/J2_tile2_n268_T3.png,images/Halo_masked/J2_tile2_n268_T3.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T4,4,images/RFP1/J2_tile2_n268_T4.png,images/Halo/J2_tile2_n268_T4.png,images/RFP1_masked/J2_tile2_n268_T4.png,images/Halo_masked/J2_tile2_n268_T4.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T5,5,images/RFP1/J2_tile2_n268_T5.png,images/Halo/J2_tile2_n268_T5.png,images/RFP1_masked/J2_tile2_n268_T5.png,images/Halo_masked/J2_tile2_n268_T5.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T6,6,images/RFP1/J2_tile2_n268_T6.png,images/Halo/J2_tile2_n268_T6.png,images/RFP1_masked/J2_tile2_n268_T6.png,images/Halo_masked/J2_tile2_n268_T6.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T7,7,images/RFP1/J2_tile2_n268_T7.png,images/Halo/J2_tile2_n268_T7.png,images/RFP1_masked/J2_tile2_n268_T7.png,images/Halo_masked/J2_tile2_n268_T7.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T8,8,images/RFP1/J2_tile2_n268_T8.png,images/Halo/J2_tile2_n268_T8.png,images/RFP1_masked/J2_tile2_n268_T8.png,images/Halo_masked/J2_tile2_n268_T8.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T9,9,images/RFP1/J2_tile2_n268_T9.png,images/Halo/J2_tile2_n268_T9.png,images/RFP1_masked/J2_tile2_n268_T9.png,images/Halo_masked/J2_tile2_n268_T9.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T10,10,images/RFP1/J2_tile2_n268_T10.png,images/Halo/J2_tile2_n268_T10.png,images/RFP1_masked/J2_tile2_n268_T10.png,images/Halo_masked/J2_tile2_n268_T10.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T11,11,images/RFP1/J2_tile2_n268_T11.png,images/Halo/J2_tile2_n268_T11.png,images/RFP1_masked/J2_tile2_n268_T11.png,images/Halo_masked/J2_tile2_n268_T11.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T12,12,images/RFP1/J2_tile2_n268_T12.png,images/Halo/J2_tile2_n268_T12.png,images/RFP1_masked/J2_tile2_n268_T12.png,images/Halo_masked/J2_tile2_n268_T12.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T13,13,images/RFP1/J2_tile2_n268_T13.png,images/Halo/J2_tile2_n268_T13.png,images/RFP1_masked/J2_tile2_n268_T13.png,images/Halo_masked/J2_tile2_n268_T13.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T14,14,images/RFP1/J2_tile2_n268_T14.png,images/Halo/J2_tile2_n268_T14.png,images/RFP1_masked/J2_tile2_n268_T14.png,images/Halo_masked/J2_tile2_n268_T14.png,APPV717I
J2_tile2_n268,J2,2,APPV717I,10000ms,T15,15,images/RFP1/J2_tile2_n268_T15.png,images/Halo/J2_tile2_n268_T15.png,images/RFP1_masked/J2_tile2_n268_T15.png,images/Halo_masked/J2_tile2_n268_T15.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T0,0,images/RFP1/J2_tile3_n4_T0.png,images/Halo/J2_tile3_n4_T0.png,images/RFP1_masked/J2_tile3_n4_T0.png,images/Halo_masked/J2_tile3_n4_T0.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T1,1,images/RFP1/J2_tile3_n4_T1.png,images/Halo/J2_tile3_n4_T1.png,images/RFP1_masked/J2_tile3_n4_T1.png,images/Halo_masked/J2_tile3_n4_T1.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T2,2,images/RFP1/J2_tile3_n4_T2.png,images/Halo/J2_tile3_n4_T2.png,images/RFP1_masked/J2_tile3_n4_T2.png,images/Halo_masked/J2_tile3_n4_T2.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T3,3,images/RFP1/J2_tile3_n4_T3.png,images/Halo/J2_tile3_n4_T3.png,images/RFP1_masked/J2_tile3_n4_T3.png,images/Halo_masked/J2_tile3_n4_T3.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T4,4,images/RFP1/J2_tile3_n4_T4.png,images/Halo/J2_tile3_n4_T4.png,images/RFP1_masked/J2_tile3_n4_T4.png,images/Halo_masked/J2_tile3_n4_T4.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T5,5,images/RFP1/J2_tile3_n4_T5.png,images/Halo/J2_tile3_n4_T5.png,images/RFP1_masked/J2_tile3_n4_T5.png,images/Halo_masked/J2_tile3_n4_T5.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T6,6,images/RFP1/J2_tile3_n4_T6.png,images/Halo/J2_tile3_n4_T6.png,images/RFP1_masked/J2_tile3_n4_T6.png,images/Halo_masked/J2_tile3_n4_T6.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T7,7,images/RFP1/J2_tile3_n4_T7.png,images/Halo/J2_tile3_n4_T7.png,images/RFP1_masked/J2_tile3_n4_T7.png,images/Halo_masked/J2_tile3_n4_T7.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T8,8,images/RFP1/J2_tile3_n4_T8.png,images/Halo/J2_tile3_n4_T8.png,images/RFP1_masked/J2_tile3_n4_T8.png,images/Halo_masked/J2_tile3_n4_T8.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T9,9,images/RFP1/J2_tile3_n4_T9.png,images/Halo/J2_tile3_n4_T9.png,images/RFP1_masked/J2_tile3_n4_T9.png,images/Halo_masked/J2_tile3_n4_T9.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T10,10,images/RFP1/J2_tile3_n4_T10.png,images/Halo/J2_tile3_n4_T10.png,images/RFP1_masked/J2_tile3_n4_T10.png,images/Halo_masked/J2_tile3_n4_T10.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T11,11,images/RFP1/J2_tile3_n4_T11.png,images/Halo/J2_tile3_n4_T11.png,images/RFP1_masked/J2_tile3_n4_T11.png,images/Halo_masked/J2_tile3_n4_T11.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T12,12,images/RFP1/J2_tile3_n4_T12.png,images/Halo/J2_tile3_n4_T12.png,images/RFP1_masked/J2_tile3_n4_T12.png,images/Halo_masked/J2_tile3_n4_T12.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T13,13,images/RFP1/J2_tile3_n4_T13.png,images/Halo/J2_tile3_n4_T13.png,images/RFP1_masked/J2_tile3_n4_T13.png,images/Halo_masked/J2_tile3_n4_T13.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T14,14,images/RFP1/J2_tile3_n4_T14.png,images/Halo/J2_tile3_n4_T14.png,images/RFP1_masked/J2_tile3_n4_T14.png,images/Halo_masked/J2_tile3_n4_T14.png,APPV717I
J2_tile3_n4,J2,3,APPV717I,10000ms,T15,15,images/RFP1/J2_tile3_n4_T15.png,images/Halo/J2_tile3_n4_T15.png,images/RFP1_masked/J2_tile3_n4_T15.png,images/Halo_masked/J2_tile3_n4_T15.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T0,0,images/RFP1/J2_tile3_n77_T0.png,images/Halo/J2_tile3_n77_T0.png,images/RFP1_masked/J2_tile3_n77_T0.png,images/Halo_masked/J2_tile3_n77_T0.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T1,1,images/RFP1/J2_tile3_n77_T1.png,images/Halo/J2_tile3_n77_T1.png,images/RFP1_masked/J2_tile3_n77_T1.png,images/Halo_masked/J2_tile3_n77_T1.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T2,2,images/RFP1/J2_tile3_n77_T2.png,images/Halo/J2_tile3_n77_T2.png,images/RFP1_masked/J2_tile3_n77_T2.png,images/Halo_masked/J2_tile3_n77_T2.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T3,3,images/RFP1/J2_tile3_n77_T3.png,images/Halo/J2_tile3_n77_T3.png,images/RFP1_masked/J2_tile3_n77_T3.png,images/Halo_masked/J2_tile3_n77_T3.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T4,4,images/RFP1/J2_tile3_n77_T4.png,images/Halo/J2_tile3_n77_T4.png,images/RFP1_masked/J2_tile3_n77_T4.png,images/Halo_masked/J2_tile3_n77_T4.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T5,5,images/RFP1/J2_tile3_n77_T5.png,images/Halo/J2_tile3_n77_T5.png,images/RFP1_masked/J2_tile3_n77_T5.png,images/Halo_masked/J2_tile3_n77_T5.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T6,6,images/RFP1/J2_tile3_n77_T6.png,images/Halo/J2_tile3_n77_T6.png,images/RFP1_masked/J2_tile3_n77_T6.png,images/Halo_masked/J2_tile3_n77_T6.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T7,7,images/RFP1/J2_tile3_n77_T7.png,images/Halo/J2_tile3_n77_T7.png,images/RFP1_masked/J2_tile3_n77_T7.png,images/Halo_masked/J2_tile3_n77_T7.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T8,8,images/RFP1/J2_tile3_n77_T8.png,images/Halo/J2_tile3_n77_T8.png,images/RFP1_masked/J2_tile3_n77_T8.png,images/Halo_masked/J2_tile3_n77_T8.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T9,9,images/RFP1/J2_tile3_n77_T9.png,images/Halo/J2_tile3_n77_T9.png,images/RFP1_masked/J2_tile3_n77_T9.png,images/Halo_masked/J2_tile3_n77_T9.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T10,10,images/RFP1/J2_tile3_n77_T10.png,images/Halo/J2_tile3_n77_T10.png,images/RFP1_masked/J2_tile3_n77_T10.png,images/Halo_masked/J2_tile3_n77_T10.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T11,11,images/RFP1/J2_tile3_n77_T11.png,images/Halo/J2_tile3_n77_T11.png,images/RFP1_masked/J2_tile3_n77_T11.png,images/Halo_masked/J2_tile3_n77_T11.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T12,12,images/RFP1/J2_tile3_n77_T12.png,images/Halo/J2_tile3_n77_T12.png,images/RFP1_masked/J2_tile3_n77_T12.png,images/Halo_masked/J2_tile3_n77_T12.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T13,13,images/RFP1/J2_tile3_n77_T13.png,images/Halo/J2_tile3_n77_T13.png,images/RFP1_masked/J2_tile3_n77_T13.png,images/Halo_masked/J2_tile3_n77_T13.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T14,14,images/RFP1/J2_tile3_n77_T14.png,images/Halo/J2_tile3_n77_T14.png,images/RFP1_masked/J2_tile3_n77_T14.png,images/Halo_masked/J2_tile3_n77_T14.png,APPV717I
J2_tile3_n77,J2,3,APPV717I,10000ms,T15,15,images/RFP1/J2_tile3_n77_T15.png,images/Halo/J2_tile3_n77_T15.png,images/RFP1_masked/J2_tile3_n77_T15.png,images/Halo_masked/J2_tile3_n77_T15.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T0,0,images/RFP1/J2_tile3_n66_T0.png,images/Halo/J2_tile3_n66_T0.png,images/RFP1_masked/J2_tile3_n66_T0.png,images/Halo_masked/J2_tile3_n66_T0.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T1,1,images/RFP1/J2_tile3_n66_T1.png,images/Halo/J2_tile3_n66_T1.png,images/RFP1_masked/J2_tile3_n66_T1.png,images/Halo_masked/J2_tile3_n66_T1.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T2,2,images/RFP1/J2_tile3_n66_T2.png,images/Halo/J2_tile3_n66_T2.png,images/RFP1_masked/J2_tile3_n66_T2.png,images/Halo_masked/J2_tile3_n66_T2.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T3,3,images/RFP1/J2_tile3_n66_T3.png,images/Halo/J2_tile3_n66_T3.png,images/RFP1_masked/J2_tile3_n66_T3.png,images/Halo_masked/J2_tile3_n66_T3.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T4,4,images/RFP1/J2_tile3_n66_T4.png,images/Halo/J2_tile3_n66_T4.png,images/RFP1_masked/J2_tile3_n66_T4.png,images/Halo_masked/J2_tile3_n66_T4.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T5,5,images/RFP1/J2_tile3_n66_T5.png,images/Halo/J2_tile3_n66_T5.png,images/RFP1_masked/J2_tile3_n66_T5.png,images/Halo_masked/J2_tile3_n66_T5.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T6,6,images/RFP1/J2_tile3_n66_T6.png,images/Halo/J2_tile3_n66_T6.png,images/RFP1_masked/J2_tile3_n66_T6.png,images/Halo_masked/J2_tile3_n66_T6.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T7,7,images/RFP1/J2_tile3_n66_T7.png,images/Halo/J2_tile3_n66_T7.png,images/RFP1_masked/J2_tile3_n66_T7.png,images/Halo_masked/J2_tile3_n66_T7.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T8,8,images/RFP1/J2_tile3_n66_T8.png,images/Halo/J2_tile3_n66_T8.png,images/RFP1_masked/J2_tile3_n66_T8.png,images/Halo_masked/J2_tile3_n66_T8.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T9,9,images/RFP1/J2_tile3_n66_T9.png,images/Halo/J2_tile3_n66_T9.png,images/RFP1_masked/J2_tile3_n66_T9.png,images/Halo_masked/J2_tile3_n66_T9.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T10,10,images/RFP1/J2_tile3_n66_T10.png,images/Halo/J2_tile3_n66_T10.png,images/RFP1_masked/J2_tile3_n66_T10.png,images/Halo_masked/J2_tile3_n66_T10.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T11,11,images/RFP1/J2_tile3_n66_T11.png,images/Halo/J2_tile3_n66_T11.png,images/RFP1_masked/J2_tile3_n66_T11.png,images/Halo_masked/J2_tile3_n66_T11.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T12,12,images/RFP1/J2_tile3_n66_T12.png,images/Halo/J2_tile3_n66_T12.png,images/RFP1_masked/J2_tile3_n66_T12.png,images/Halo_masked/J2_tile3_n66_T12.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T13,13,images/RFP1/J2_tile3_n66_T13.png,images/Halo/J2_tile3_n66_T13.png,images/RFP1_masked/J2_tile3_n66_T13.png,images/Halo_masked/J2_tile3_n66_T13.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T14,14,images/RFP1/J2_tile3_n66_T14.png,images/Halo/J2_tile3_n66_T14.png,images/RFP1_masked/J2_tile3_n66_T14.png,images/Halo_masked/J2_tile3_n66_T14.png,APPV717I
J2_tile3_n66,J2,3,APPV717I,10000ms,T15,15,images/RFP1/J2_tile3_n66_T15.png,images/Halo/J2_tile3_n66_T15.png,images/RFP1_masked/J2_tile3_n66_T15.png,images/Halo_masked/J2_tile3_n66_T15.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T0,0,images/RFP1/J3_tile2_n134_T0.png,images/Halo/J3_tile2_n134_T0.png,images/RFP1_masked/J3_tile2_n134_T0.png,images/Halo_masked/J3_tile2_n134_T0.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T1,1,images/RFP1/J3_tile2_n134_T1.png,images/Halo/J3_tile2_n134_T1.png,images/RFP1_masked/J3_tile2_n134_T1.png,images/Halo_masked/J3_tile2_n134_T1.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T2,2,images/RFP1/J3_tile2_n134_T2.png,images/Halo/J3_tile2_n134_T2.png,images/RFP1_masked/J3_tile2_n134_T2.png,images/Halo_masked/J3_tile2_n134_T2.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T3,3,images/RFP1/J3_tile2_n134_T3.png,images/Halo/J3_tile2_n134_T3.png,images/RFP1_masked/J3_tile2_n134_T3.png,images/Halo_masked/J3_tile2_n134_T3.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T4,4,images/RFP1/J3_tile2_n134_T4.png,images/Halo/J3_tile2_n134_T4.png,images/RFP1_masked/J3_tile2_n134_T4.png,images/Halo_masked/J3_tile2_n134_T4.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T5,5,images/RFP1/J3_tile2_n134_T5.png,images/Halo/J3_tile2_n134_T5.png,images/RFP1_masked/J3_tile2_n134_T5.png,images/Halo_masked/J3_tile2_n134_T5.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T6,6,images/RFP1/J3_tile2_n134_T6.png,images/Halo/J3_tile2_n134_T6.png,images/RFP1_masked/J3_tile2_n134_T6.png,images/Halo_masked/J3_tile2_n134_T6.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T7,7,images/RFP1/J3_tile2_n134_T7.png,images/Halo/J3_tile2_n134_T7.png,images/RFP1_masked/J3_tile2_n134_T7.png,images/Halo_masked/J3_tile2_n134_T7.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T8,8,images/RFP1/J3_tile2_n134_T8.png,images/Halo/J3_tile2_n134_T8.png,images/RFP1_masked/J3_tile2_n134_T8.png,images/Halo_masked/J3_tile2_n134_T8.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T9,9,images/RFP1/J3_tile2_n134_T9.png,images/Halo/J3_tile2_n134_T9.png,images/RFP1_masked/J3_tile2_n134_T9.png,images/Halo_masked/J3_tile2_n134_T9.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T10,10,images/RFP1/J3_tile2_n134_T10.png,images/Halo/J3_tile2_n134_T10.png,images/RFP1_masked/J3_tile2_n134_T10.png,images/Halo_masked/J3_tile2_n134_T10.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T11,11,images/RFP1/J3_tile2_n134_T11.png,images/Halo/J3_tile2_n134_T11.png,images/RFP1_masked/J3_tile2_n134_T11.png,images/Halo_masked/J3_tile2_n134_T11.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T12,12,images/RFP1/J3_tile2_n134_T12.png,images/Halo/J3_tile2_n134_T12.png,images/RFP1_masked/J3_tile2_n134_T12.png,images/Halo_masked/J3_tile2_n134_T12.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T13,13,images/RFP1/J3_tile2_n134_T13.png,images/Halo/J3_tile2_n134_T13.png,images/RFP1_masked/J3_tile2_n134_T13.png,images/Halo_masked/J3_tile2_n134_T13.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T14,14,images/RFP1/J3_tile2_n134_T14.png,images/Halo/J3_tile2_n134_T14.png,images/RFP1_masked/J3_tile2_n134_T14.png,images/Halo_masked/J3_tile2_n134_T14.png,APPV717I
J3_tile2_n134,J3,2,APPV717I,10000ms,T15,15,images/RFP1/J3_tile2_n134_T15.png,images/Halo/J3_tile2_n134_T15.png,images/RFP1_masked/J3_tile2_n134_T15.png,images/Halo_masked/J3_tile2_n134_T15.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T0,0,images/RFP1/J3_tile2_n190_T0.png,images/Halo/J3_tile2_n190_T0.png,images/RFP1_masked/J3_tile2_n190_T0.png,images/Halo_masked/J3_tile2_n190_T0.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T1,1,images/RFP1/J3_tile2_n190_T1.png,images/Halo/J3_tile2_n190_T1.png,images/RFP1_masked/J3_tile2_n190_T1.png,images/Halo_masked/J3_tile2_n190_T1.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T2,2,images/RFP1/J3_tile2_n190_T2.png,images/Halo/J3_tile2_n190_T2.png,images/RFP1_masked/J3_tile2_n190_T2.png,images/Halo_masked/J3_tile2_n190_T2.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T3,3,images/RFP1/J3_tile2_n190_T3.png,images/Halo/J3_tile2_n190_T3.png,images/RFP1_masked/J3_tile2_n190_T3.png,images/Halo_masked/J3_tile2_n190_T3.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T4,4,images/RFP1/J3_tile2_n190_T4.png,images/Halo/J3_tile2_n190_T4.png,images/RFP1_masked/J3_tile2_n190_T4.png,images/Halo_masked/J3_tile2_n190_T4.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T5,5,images/RFP1/J3_tile2_n190_T5.png,images/Halo/J3_tile2_n190_T5.png,images/RFP1_masked/J3_tile2_n190_T5.png,images/Halo_masked/J3_tile2_n190_T5.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T6,6,images/RFP1/J3_tile2_n190_T6.png,images/Halo/J3_tile2_n190_T6.png,images/RFP1_masked/J3_tile2_n190_T6.png,images/Halo_masked/J3_tile2_n190_T6.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T7,7,images/RFP1/J3_tile2_n190_T7.png,images/Halo/J3_tile2_n190_T7.png,images/RFP1_masked/J3_tile2_n190_T7.png,images/Halo_masked/J3_tile2_n190_T7.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T8,8,images/RFP1/J3_tile2_n190_T8.png,images/Halo/J3_tile2_n190_T8.png,images/RFP1_masked/J3_tile2_n190_T8.png,images/Halo_masked/J3_tile2_n190_T8.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T9,9,images/RFP1/J3_tile2_n190_T9.png,images/Halo/J3_tile2_n190_T9.png,images/RFP1_masked/J3_tile2_n190_T9.png,images/Halo_masked/J3_tile2_n190_T9.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T10,10,images/RFP1/J3_tile2_n190_T10.png,images/Halo/J3_tile2_n190_T10.png,images/RFP1_masked/J3_tile2_n190_T10.png,images/Halo_masked/J3_tile2_n190_T10.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T11,11,images/RFP1/J3_tile2_n190_T11.png,images/Halo/J3_tile2_n190_T11.png,images/RFP1_masked/J3_tile2_n190_T11.png,images/Halo_masked/J3_tile2_n190_T11.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T12,12,images/RFP1/J3_tile2_n190_T12.png,images/Halo/J3_tile2_n190_T12.png,images/RFP1_masked/J3_tile2_n190_T12.png,images/Halo_masked/J3_tile2_n190_T12.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T13,13,images/RFP1/J3_tile2_n190_T13.png,images/Halo/J3_tile2_n190_T13.png,images/RFP1_masked/J3_tile2_n190_T13.png,images/Halo_masked/J3_tile2_n190_T13.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T14,14,images/RFP1/J3_tile2_n190_T14.png,images/Halo/J3_tile2_n190_T14.png,images/RFP1_masked/J3_tile2_n190_T14.png,images/Halo_masked/J3_tile2_n190_T14.png,APPV717I
J3_tile2_n190,J3,2,APPV717I,10000ms,T15,15,images/RFP1/J3_tile2_n190_T15.png,images/Halo/J3_tile2_n190_T15.png,images/RFP1_masked/J3_tile2_n190_T15.png,images/Halo_masked/J3_tile2_n190_T15.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T0,0,images/RFP1/J3_tile3_n110_T0.png,images/Halo/J3_tile3_n110_T0.png,images/RFP1_masked/J3_tile3_n110_T0.png,images/Halo_masked/J3_tile3_n110_T0.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T1,1,images/RFP1/J3_tile3_n110_T1.png,images/Halo/J3_tile3_n110_T1.png,images/RFP1_masked/J3_tile3_n110_T1.png,images/Halo_masked/J3_tile3_n110_T1.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T2,2,images/RFP1/J3_tile3_n110_T2.png,images/Halo/J3_tile3_n110_T2.png,images/RFP1_masked/J3_tile3_n110_T2.png,images/Halo_masked/J3_tile3_n110_T2.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T3,3,images/RFP1/J3_tile3_n110_T3.png,images/Halo/J3_tile3_n110_T3.png,images/RFP1_masked/J3_tile3_n110_T3.png,images/Halo_masked/J3_tile3_n110_T3.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T4,4,images/RFP1/J3_tile3_n110_T4.png,images/Halo/J3_tile3_n110_T4.png,images/RFP1_masked/J3_tile3_n110_T4.png,images/Halo_masked/J3_tile3_n110_T4.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T5,5,images/RFP1/J3_tile3_n110_T5.png,images/Halo/J3_tile3_n110_T5.png,images/RFP1_masked/J3_tile3_n110_T5.png,images/Halo_masked/J3_tile3_n110_T5.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T6,6,images/RFP1/J3_tile3_n110_T6.png,images/Halo/J3_tile3_n110_T6.png,images/RFP1_masked/J3_tile3_n110_T6.png,images/Halo_masked/J3_tile3_n110_T6.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T7,7,images/RFP1/J3_tile3_n110_T7.png,images/Halo/J3_tile3_n110_T7.png,images/RFP1_masked/J3_tile3_n110_T7.png,images/Halo_masked/J3_tile3_n110_T7.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T8,8,images/RFP1/J3_tile3_n110_T8.png,images/Halo/J3_tile3_n110_T8.png,images/RFP1_masked/J3_tile3_n110_T8.png,images/Halo_masked/J3_tile3_n110_T8.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T9,9,images/RFP1/J3_tile3_n110_T9.png,images/Halo/J3_tile3_n110_T9.png,images/RFP1_masked/J3_tile3_n110_T9.png,images/Halo_masked/J3_tile3_n110_T9.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T10,10,images/RFP1/J3_tile3_n110_T10.png,images/Halo/J3_tile3_n110_T10.png,images/RFP1_masked/J3_tile3_n110_T10.png,images/Halo_masked/J3_tile3_n110_T10.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T11,11,images/RFP1/J3_tile3_n110_T11.png,images/Halo/J3_tile3_n110_T11.png,images/RFP1_masked/J3_tile3_n110_T11.png,images/Halo_masked/J3_tile3_n110_T11.png,APPV717I
J3_tile3_n110,J3,3,APPV717I,10000ms,T12,12,images/RFP1/J3_tile3_n110_T12.png,images/Halo/J3_tile3_n110_T12.png,images/RFP1_masked/J3_tile3_n110_T12.png,images/Halo_masked/J3_tile3_n110_T12.png,APPV717I
